0.000588	34	47	40.514274	-20.386228
0.000610	34	47	39.663829	-20.256213
0.000633	34	47	38.804587	-20.121704
0.000658	34	47	37.936243	-19.982470
0.000684	34	47	37.058471	-19.838268
0.000713	34	47	36.170923	-19.688829
0.000744	34	47	35.273230	-19.533863
0.000777	34	47	34.364994	-19.373057
0.000813	34	47	33.445792	-19.206066
0.000852	34	47	32.515169	-19.032512
0.000895	34	47	31.572633	-18.851983
0.000941	34	47	30.617658	-18.664024
0.000992	34	47	29.649672	-18.468130
0.001047	34	47	28.668056	-18.263744
0.001109	34	47	27.672139	-18.050244
0.001177	34	47	26.661188	-17.826936
0.001252	34	47	25.634402	-17.593037
0.001337	34	47	24.590905	-17.347666
0.001432	34	47	23.529729	-17.089822
0.001539	34	47	22.449808	-16.818361
0.001662	34	47	21.349958	-16.531968
0.001802	34	47	20.228860	-16.229121
0.001964	34	47	19.085040	-15.908041
0.002152	34	47	17.916839	-15.566637
0.002375	34	47	16.722381	-15.202420
0.002640	34	47	15.499537	-14.812395
0.002960	34	47	14.245875	-14.392916
0.003353	34	47	12.958602	-13.939479
0.003844	34	47	11.634500	-13.446424
0.004470	34	47	10.269847	-12.906502
0.005291	34	47	8.860349	-12.310219
0.006401	34	47	7.401094	-11.644807
0.007961	34	47	5.886631	-10.892531
0.010262	34	47	4.311400	-10.027809
0.013871	34	47	2.671211	-9.012004
0.019977	34	47	0.967998	-7.783569
0.031175	34	47	-0.774523	-6.239074
0.051856	34	47	-2.455973	-4.202629
0.075191	34	47	-3.720177	-1.452197
0.065515	34	47	-3.839911	1.744987
0.040419	34	47	-2.956912	4.486494
0.024877	34	47	-1.700450	6.661349
0.016597	34	47	-0.341451	8.434527
0.011907	34	47	1.028671	9.932957
0.009027	34	47	2.378553	11.235944
0.007132	34	47	3.697672	12.393605
0.005816	34	47	4.983302	13.439017
0.004861	34	47	6.235773	14.395003
0.004143	34	47	7.456598	15.277932
0.003588	34	47	8.647688	16.099935
0.003148	34	47	9.811020	16.870254
0.002793	34	47	10.948489	17.596102
0.002502	34	47	12.061859	18.283214
0.002259	34	47	13.152741	18.936236
0.002054	34	47	14.222597	19.558984
0.001879	34	47	15.272751	20.154637
0.001728	34	47	16.304401	20.725868
0.001597	34	47	17.318632	21.274954
0.001776	14	27	-12.999253	8.369899
0.002210	14	27	-11.513899	7.736941
0.002871	14	27	-9.941999	7.045827
0.003976	14	27	-8.259852	6.276581
0.006112	14	27	-6.429262	5.394534
0.011495	14	27	-4.380453	4.329387
0.037189	14	27	-1.955424	2.892407
0.174508	14	27	1.391497	0.091791
0.008870	14	27	-5.556817	-3.387955
0.002099	14	27	-12.100671	-6.621105
0.000923	14	27	-18.552014	-9.803635
0.000793	34	47	28.416672	26.654177
0.000759	34	47	29.269584	27.029474
0.000727	34	47	30.113430	27.396398
0.000697	34	47	30.948536	27.755367
0.000669	34	47	31.775204	28.106768
0.000644	34	47	32.593722	28.450957
0.000619	34	47	33.404357	28.788263
0.000597	34	47	34.207364	29.118992
0.000576	34	47	35.002981	29.443430
0.000556	34	47	35.791435	29.761841
0.000537	34	47	36.572941	30.074471
0.000520	34	47	37.347700	30.381552
0.000503	34	47	38.115907	30.683301
0.000488	34	47	38.877743	30.979919
0.000473	34	47	39.633382	31.271598
0.000459	34	47	40.382991	31.558517
0.000446	34	47	41.126727	31.840845
0.000433	34	47	41.864741	32.118740
0.000421	34	47	42.597176	32.392354
0.000409	34	47	43.324169	32.661829
0.000399	34	47	44.045853	32.927298
0.000388	34	47	44.762352	33.188890
0.000378	34	47	45.473788	33.446726
0.000378	27	43	-193.519774	-735.328842
0.000381	27	43	-190.070687	-733.524040
0.000384	27	43	-186.621874	-731.719314
0.000386	27	43	-183.173317	-729.914655
0.000389	27	43	-179.725003	-728.110055
0.000392	27	43	-176.276916	-726.305508
0.000394	27	43	-172.829045	-724.501006
0.000397	27	43	-169.381378	-722.696545
0.000400	27	43	-165.933906	-720.892119
0.000402	27	43	-162.486618	-719.087722
0.000405	27	43	-159.039507	-717.283351
0.000408	27	43	-155.592563	-715.479001
0.000411	27	43	-152.145781	-713.674668
0.000413	27	43	-148.699152	-711.870349
0.000416	27	43	-145.252670	-710.066040
0.000419	27	43	-141.806330	-708.261738
0.000422	27	43	-138.360126	-706.457440
0.000425	27	43	-134.914054	-704.653144
0.000427	27	43	-131.468107	-702.848846
0.000430	27	43	-128.022282	-701.044544
0.000433	27	43	-124.576575	-699.240237
0.000436	27	43	-121.130981	-697.435921
0.000439	27	43	-117.685497	-695.631594
0.000442	27	43	-114.240119	-693.827255
0.000445	27	43	-110.794845	-692.022902
0.000448	27	43	-107.349670	-690.218533
0.000451	27	43	-103.904593	-688.414146
0.000454	27	43	-100.459610	-686.609739
0.000457	27	43	-97.014719	-684.805311
0.000460	27	43	-93.569917	-683.000861
0.000463	27	43	-90.125202	-681.196387
0.000466	27	43	-86.680571	-679.391887
0.000469	27	43	-83.236023	-677.587361
0.000472	27	43	-79.791556	-675.782806
0.000475	27	43	-76.347167	-673.978222
0.000478	27	43	-72.902855	-672.173608
0.000481	27	43	-69.458618	-670.368961
0.000484	27	43	-66.014454	-668.564283
0.000487	27	43	-62.570363	-666.759570
0.000490	27	43	-59.126341	-664.954822
0.000493	27	43	-55.682389	-663.150038
0.000496	27	43	-52.238504	-661.345217
0.000499	27	43	-48.794685	-659.540359
0.000502	27	43	-45.350931	-657.735461
0.000506	27	43	-41.907241	-655.930524
0.000509	27	43	-38.463613	-654.125546
0.000512	27	43	-35.020047	-652.320526
0.000515	27	43	-31.576541	-650.515464
0.000518	27	43	-28.133095	-648.710358
0.000521	27	43	-24.689707	-646.905209
0.000524	27	43	-21.246377	-645.100014
0.000527	27	43	-17.803104	-643.294775
0.000530	27	43	-14.359886	-641.489488
0.000533	27	43	-10.916723	-639.684155
0.000537	27	43	-7.473614	-637.878773
0.000540	27	43	-4.030559	-636.073343
0.000543	27	43	-0.587557	-634.267864
0.000546	27	43	2.855393	-632.462335
0.000549	27	43	6.298292	-630.656755
0.000552	27	43	9.741141	-628.851124
0.000555	27	43	13.183939	-627.045440
0.000558	27	43	16.626687	-625.239705
0.000561	27	43	20.069386	-623.433916
0.000564	27	43	23.512037	-621.628073
0.000567	27	43	26.954640	-619.822176
0.000570	27	43	30.397195	-618.016224
0.000573	27	43	33.839704	-616.210216
0.000576	27	43	37.282166	-614.404152
0.000579	27	43	40.724581	-612.598032
0.000582	27	43	44.166951	-610.791854
0.000585	27	43	47.609275	-608.985618
0.000588	27	43	51.051555	-607.179324
0.000591	27	43	54.493790	-605.372971
0.000594	27	43	57.935980	-603.566559
0.000597	27	43	61.378127	-601.760087
0.000599	27	43	64.820229	-599.953555
0.000602	27	43	68.262289	-598.146962
0.000605	27	43	71.704305	-596.340307
0.000608	27	43	75.146278	-594.533591
0.000611	27	43	78.588209	-592.726813
0.000613	27	43	82.030097	-590.919972
0.000616	27	43	85.471943	-589.113068
0.000619	27	43	88.913748	-587.306100
0.000621	27	43	92.355510	-585.499068
0.000624	27	43	95.797231	-583.691972
0.000626	27	43	99.238910	-581.884812
0.000629	27	43	102.680548	-580.077586
0.000631	27	43	106.122145	-578.270294
0.000634	27	43	109.563701	-576.462937
0.000636	27	43	113.005216	-574.655514
0.000639	27	43	116.446691	-572.848024
0.000641	27	43	119.888125	-571.040466
0.000643	27	43	123.329518	-569.232842
0.000646	27	43	126.770871	-567.425150
0.000648	27	43	130.212184	-565.617390
0.000650	27	43	133.653456	-563.809562
0.000652	27	43	137.094688	-562.001665
0.000654	27	43	140.535880	-560.193699
0.000656	27	43	143.977032	-558.385664
0.000658	27	43	147.418144	-556.577560
0.000660	27	43	150.859216	-554.769386
0.000662	27	43	154.300249	-552.961142
0.000664	27	43	157.741241	-551.152828
0.000666	27	43	161.182193	-549.344443
0.000667	27	43	164.623106	-547.535988
0.000669	27	43	168.063978	-545.727462
0.000671	27	43	171.504811	-543.918864
0.000672	27	43	174.945604	-542.110196
0.000674	27	43	178.386357	-540.301456
0.000675	27	43	181.827070	-538.492644
0.000677	27	43	185.267743	-536.683760
0.000678	27	43	188.708377	-534.874805
0.000680	27	43	192.148971	-533.065777
0.000681	27	43	195.589524	-531.256677
0.000682	27	43	199.030038	-529.447504
0.000683	27	43	202.470512	-527.638259
0.000684	27	43	205.910946	-525.828941
0.000685	27	43	209.351340	-524.019550
0.000686	27	43	212.791694	-522.210087
0.000687	27	43	216.232008	-520.400550
0.000688	27	43	219.672282	-518.590941
0.000689	27	43	223.112515	-516.781258
0.000689	27	43	226.552709	-514.971502
0.000690	27	43	229.992863	-513.161672
0.000690	27	43	233.432976	-511.351770
0.000691	27	43	236.873049	-509.541793
0.000691	27	43	240.313082	-507.731744
0.000692	27	43	243.753074	-505.921621
0.000692	27	43	247.193026	-504.111425
0.000692	27	43	250.632938	-502.301155
0.000692	27	43	254.072810	-500.490812
0.000693	27	43	257.512641	-498.680396
0.000693	27	43	260.952431	-496.869906
0.000693	27	43	264.392182	-495.059343
0.000692	27	43	267.831891	-493.248706
0.000692	27	43	271.271561	-491.437997
0.000692	27	43	274.711190	-489.627214
0.000692	27	43	278.150778	-487.816358
0.000691	27	43	281.590326	-486.005429
0.000691	27	43	285.029833	-484.194427
0.000691	27	43	288.469300	-482.383352
0.000690	27	43	291.908726	-480.572204
0.000689	27	43	295.348112	-478.760984
0.000689	27	43	298.787457	-476.949691
0.000688	27	43	302.226761	-475.138325
0.000687	27	43	305.666026	-473.326888
0.000686	27	43	309.105250	-471.515378
0.000685	27	43	312.544433	-469.703796
0.000684	27	43	315.983576	-467.892142
0.000683	27	43	319.422678	-466.080416
0.000682	27	43	322.861741	-464.268619
0.000681	27	43	326.300763	-462.456750
0.000680	27	43	329.739744	-460.644810
0.000678	27	43	333.178686	-458.832799
0.000677	27	43	336.617588	-457.020717
0.000676	27	43	340.056449	-455.208564
0.000674	27	43	343.495270	-453.396341
0.000673	27	43	346.934052	-451.584047
0.000671	27	43	350.372794	-449.771683
0.000669	27	43	353.811496	-447.959249
0.000668	27	43	357.250158	-446.146745
0.000666	27	43	360.688781	-444.334172
0.000664	27	43	364.127364	-442.521529
0.000662	27	43	367.565908	-440.708818
0.000660	27	43	371.004413	-438.896037
0.000659	27	43	374.442879	-437.083188
0.000657	27	43	377.881306	-435.270270
0.000654	27	43	381.319694	-433.457284
0.000652	27	43	384.758043	-431.644230
0.000650	27	43	388.196354	-429.831108
0.000648	27	43	391.634626	-428.017919
0.000646	27	43	395.072861	-426.204662
0.000644	27	43	398.511057	-424.391339
0.000641	27	43	401.949215	-422.577948
0.000639	27	43	405.387336	-420.764491
0.000637	27	43	408.825419	-418.950968
0.000634	27	43	412.263464	-417.137379
0.000632	27	43	415.701473	-415.323724
0.000629	27	43	419.139445	-413.510003
0.000627	27	43	422.577380	-411.696217
0.000624	27	43	426.015278	-409.882366
0.000622	27	43	429.453140	-408.068450
0.000619	27	43	432.890966	-406.254470
0.000616	27	43	436.328757	-404.440426
0.000614	27	43	439.766511	-402.626317
0.000611	27	43	443.204231	-400.812145
0.000608	27	43	446.641915	-398.997909
0.000605	27	43	450.079564	-397.183610
0.000603	27	43	453.517179	-395.369248
0.000600	27	43	456.954760	-393.554823
0.000597	27	43	460.392306	-391.740336
0.000594	27	43	463.829819	-389.925786
0.000591	27	43	467.267298	-388.111175
0.000588	27	43	470.704744	-386.296501
0.000585	27	43	474.142157	-384.481766
0.000582	27	43	477.579537	-382.666970
0.000580	27	43	481.016885	-380.852113
0.000577	27	43	484.454201	-379.037195
0.000574	27	43	487.891485	-377.222217
0.000571	27	43	491.328738	-375.407179
0.000568	27	43	494.765960	-373.592080
0.000565	27	43	498.203151	-371.776921
0.000562	27	43	501.640312	-369.961703
0.000558	27	43	505.077442	-368.146426
0.000555	27	43	508.514543	-366.331090
0.000552	27	43	511.951614	-364.515694
0.000549	27	43	515.388657	-362.700240
0.000546	27	43	518.825670	-360.884728
0.000543	27	43	522.262655	-359.069157
0.000540	27	43	525.699613	-357.253529
0.000537	27	43	529.136542	-355.437842
0.000534	27	43	532.573444	-353.622098
0.000531	27	43	536.010320	-351.806297
0.000528	27	43	539.447169	-349.990439
0.000525	27	43	542.883991	-348.174523
0.000521	27	43	546.320788	-346.358551
0.000518	27	43	549.757559	-344.542523
0.000515	27	43	553.194306	-342.726438
0.000512	27	43	556.631027	-340.910296
0.000509	27	43	560.067725	-339.094099
0.000506	27	43	563.504398	-337.277847
0.000503	27	43	566.941048	-335.461538
0.000500	27	43	570.377675	-333.645174
0.000497	27	43	573.814279	-331.828755
0.000494	27	43	577.250861	-330.012281
0.000490	27	43	580.687421	-328.195752
0.000487	27	43	584.123960	-326.379168
0.000484	27	43	587.560477	-324.562530
0.000481	27	43	590.996974	-322.745837
0.000478	27	43	594.433451	-320.929091
0.000475	27	43	597.869908	-319.112290
0.000472	27	43	601.306345	-317.295435
0.000469	27	43	604.742763	-315.478526
0.000466	27	43	608.179163	-313.661564
0.000463	27	43	611.615545	-311.844548
0.000460	27	43	615.051908	-310.027479
0.000457	27	43	618.488255	-308.210356
0.000454	27	43	621.924584	-306.393181
0.000451	27	43	625.360898	-304.575952
0.000448	27	43	628.797195	-302.758671
0.000445	27	43	632.233476	-300.941337
0.000442	27	43	635.669742	-299.123950
0.000439	27	43	639.105994	-297.306511
0.000436	27	43	642.542231	-295.489019
0.000433	27	43	645.978454	-293.671475
0.000431	27	43	649.414664	-291.853879
0.000428	27	43	652.850860	-290.036231
0.000425	27	43	656.287044	-288.218531
0.000422	27	43	659.723216	-286.400779
0.000419	27	43	663.159377	-284.582975
0.000416	27	43	666.595525	-282.765119
0.000413	27	43	670.031663	-280.947212
0.000411	27	43	673.467791	-279.129254
0.000408	27	43	676.903909	-277.311243
0.000405	27	43	680.340017	-275.493182
0.000402	27	43	683.776115	-273.675069
0.000400	27	43	687.212206	-271.856905
0.000397	27	43	690.648288	-270.038690
0.000394	27	43	694.084362	-268.220423
0.000392	27	43	697.520429	-266.402106
0.000389	27	43	700.956488	-264.583737
0.000386	27	43	704.392542	-262.765318
0.000384	27	43	707.828589	-260.946847
0.000381	27	43	711.264631	-259.128326
0.000378	27	43	714.700667	-257.309754
0.000376	27	43	718.136699	-255.491131
0.000373	27	43	721.572726	-253.672457
0.000371	27	43	725.008750	-251.853733
0.000368	27	43	728.444770	-250.034958
0.000366	27	43	731.880787	-248.216132
0.000363	27	43	735.316801	-246.397256
0.000361	27	43	738.752813	-244.578329
0.000358	27	43	742.188824	-242.759352
0.000356	27	43	745.624833	-240.940324
0.000353	27	43	749.060842	-239.121245
0.000351	27	43	752.496850	-237.302116
0.000348	27	43	755.932858	-235.482936
0.000346	27	43	759.368867	-233.663706
0.000344	27	43	762.804876	-231.844426
0.000341	27	43	766.240887	-230.025094
0.000339	27	43	769.676899	-228.205713
0.000337	27	43	773.112914	-226.386281
0.000334	27	43	776.548932	-224.566798
0.000332	27	43	779.984952	-222.747265
0.000330	27	43	783.420976	-220.927681
0.000327	27	43	786.857004	-219.108047
0.000325	27	43	790.293036	-217.288362
0.000323	27	43	793.729072	-215.468627
0.000321	27	43	797.165114	-213.648841
0.000318	27	43	800.601162	-211.829004
0.000316	27	43	804.037216	-210.009117
0.000314	27	43	807.473276	-208.189179
0.000312	27	43	810.909342	-206.369191
0.000310	27	43	814.345417	-204.549151
0.000308	27	43	817.781499	-202.729061
0.000306	27	43	821.217589	-200.908921
0.000304	27	43	824.653687	-199.088729
0.000301	27	43	828.089795	-197.268486
0.000299	27	43	831.525911	-195.448193
0.000297	27	43	834.962038	-193.627849
0.000295	27	43	838.398175	-191.807453
0.000293	27	43	841.834322	-189.987007
0.000291	27	43	845.270481	-188.166509
0.000289	27	43	848.706651	-186.345961
0.000287	27	43	852.142833	-184.525361
0.000285	27	43	855.579027	-182.704710
0.000284	27	43	859.015233	-180.884008
0.000282	27	43	862.451453	-179.063254
0.000280	27	43	865.887686	-177.242449
0.000278	27	43	869.323934	-175.421592
0.000276	27	43	872.760195	-173.600684
0.000274	27	43	876.196471	-171.779724
0.000272	27	43	879.632762	-169.958713
0.000270	27	43	883.069069	-168.137650
0.000269	27	43	886.505392	-166.316535
0.000267	27	43	889.941731	-164.495368
0.000265	27	43	893.378087	-162.674149
0.000263	27	43	896.814459	-160.852878
0.000261	27	43	900.250850	-159.031555
0.000260	27	43	903.687258	-157.210180
0.000258	27	43	907.123684	-155.388752
0.000256	27	43	910.560129	-153.567273
0.000255	27	43	913.996594	-151.745740
0.000253	27	43	917.433077	-149.924156
0.000251	27	43	920.869581	-148.102518
0.000250	27	43	924.306105	-146.280828
0.000248	27	43	927.742649	-144.459085
0.000246	27	43	931.179215	-142.637290
0.000245	27	43	934.615802	-140.815441
0.000243	27	43	938.052410	-138.993539
0.000241	27	43	941.489041	-137.171584
0.000240	27	43	944.925695	-135.349576
0.000238	27	43	948.362371	-133.527515
0.000237	27	43	951.799071	-131.705400
0.000235	27	43	955.235795	-129.883231
0.000234	27	43	958.672542	-128.061009
0.000232	27	43	962.109314	-126.238733
0.000231	27	43	965.546111	-124.416404
0.000229	27	43	968.982934	-122.594020
0.000229	14	39	-72.324367	1393.530524
0.000230	14	39	-75.438453	1391.780700
0.000230	14	39	-78.552469	1390.030849
0.000231	14	39	-81.666413	1388.280971
0.000231	14	39	-84.780287	1386.531066
0.000232	14	39	-87.894090	1384.781134
0.000232	14	39	-91.007823	1383.031174
0.000233	14	39	-94.121485	1381.281187
0.000234	14	39	-97.235078	1379.531173
0.000234	14	39	-100.348601	1377.781131
0.000235	14	39	-103.462054	1376.031061
0.000235	14	39	-106.575439	1374.280963
0.000236	14	39	-109.688754	1372.530837
0.000236	14	39	-112.802000	1370.780683
0.000237	14	39	-115.915178	1369.030500
0.000237	14	39	-119.028288	1367.280289
0.000238	14	39	-122.141329	1365.530049
0.000238	14	39	-125.254303	1363.779780
0.000239	14	39	-128.367208	1362.029481
0.000239	14	39	-131.480046	1360.279154
0.000240	14	39	-134.592817	1358.528797
0.000240	14	39	-137.705521	1356.778411
0.000241	14	39	-140.818158	1355.027995
0.000241	14	39	-143.930728	1353.277549
0.000242	14	39	-147.043232	1351.527074
0.000242	14	39	-150.155670	1349.776568
0.000243	14	39	-153.268041	1348.026032
0.000243	14	39	-156.380347	1346.275465
0.000244	14	39	-159.492588	1344.524868
0.000244	14	39	-162.604762	1342.774241
0.000244	14	39	-165.716872	1341.023582
0.000245	14	39	-168.828917	1339.272892
0.000245	14	39	-171.940897	1337.522172
0.000246	14	39	-175.052813	1335.771420
0.000246	14	39	-178.164664	1334.020636
0.000247	14	39	-181.276451	1332.269821
0.000247	14	39	-184.388175	1330.518974
0.000248	14	39	-187.499835	1328.768095
0.000248	14	39	-190.611431	1327.017184
0.000249	14	39	-193.722964	1325.266241
0.000249	14	39	-196.834434	1323.515266
0.000250	14	39	-199.945841	1321.764258
0.000250	14	39	-203.057186	1320.013217
0.000251	14	39	-206.168468	1318.262144
0.000251	14	39	-209.279688	1316.511037
0.000252	14	39	-212.390846	1314.759898
0.000252	14	39	-215.501942	1313.008725
0.000253	14	39	-218.612977	1311.257519
0.000253	14	39	-221.723950	1309.506279
0.000253	14	39	-224.834862	1307.755006
0.000254	14	39	-227.945713	1306.003699
0.000254	14	39	-231.056504	1304.252357
0.000255	14	39	-234.167234	1302.500982
0.000255	14	39	-237.277904	1300.749572
0.000256	14	39	-240.388513	1298.998128
0.000256	14	39	-243.499063	1297.246650
0.000257	14	39	-246.609553	1295.495136
0.000257	14	39	-249.719984	1293.743588
0.000257	14	39	-252.830355	1291.992005
0.000258	14	39	-255.940667	1290.240386
0.000258	14	39	-259.050920	1288.488732
0.000259	14	39	-262.161115	1286.737043
0.000259	14	39	-265.271251	1284.985318
0.000260	14	39	-268.381329	1283.233558
0.000260	14	39	-271.491349	1281.481761
0.000260	14	39	-274.601311	1279.729928
0.000261	14	39	-277.711215	1277.978059
0.000261	14	39	-280.821062	1276.226154
0.000262	14	39	-283.930852	1274.474213
0.000262	14	39	-287.040585	1272.722234
0.000262	14	39	-290.150261	1270.970219
0.000263	14	39	-293.259880	1269.218167
0.000263	14	39	-296.369443	1267.466078
0.000264	14	39	-299.478950	1265.713951
0.000264	14	39	-302.588401	1263.961788
0.000264	14	39	-305.697795	1262.209586
0.000265	14	39	-308.807135	1260.457347
0.000265	14	39	-311.916419	1258.705071
0.000266	14	39	-315.025647	1256.952756
0.000266	14	39	-318.134821	1255.200403
0.000266	14	39	-321.243940	1253.448012
0.000267	14	39	-324.353004	1251.695582
0.000267	14	39	-327.462014	1249.943114
0.000268	14	39	-330.570970	1248.190608
0.000268	14	39	-333.679871	1246.438062
0.000268	14	39	-336.788719	1244.685478
0.000269	14	39	-339.897514	1242.932854
0.000269	14	39	-343.006255	1241.180191
0.000269	14	39	-346.114942	1239.427489
0.000270	14	39	-349.223577	1237.674747
0.000270	14	39	-352.332159	1235.921965
0.000270	14	39	-355.440689	1234.169144
0.000271	14	39	-358.549166	1232.416282
0.000271	14	39	-361.657590	1230.663381
0.000271	14	39	-364.765963	1228.910439
0.000272	14	39	-367.874284	1227.157457
0.000272	14	39	-370.982554	1225.404434
0.000272	14	39	-374.090772	1223.651371
0.000273	14	39	-377.198939	1221.898266
0.000273	14	39	-380.307055	1220.145121
0.000273	14	39	-383.415120	1218.391935
0.000274	14	39	-386.523134	1216.638707
0.000274	14	39	-389.631098	1214.885438
0.000274	14	39	-392.739012	1213.132127
0.000275	14	39	-395.846876	1211.378775
0.000275	14	39	-398.954690	1209.625381
0.000275	14	39	-402.062454	1207.871945
0.000275	14	39	-405.170169	1206.118466
0.000276	14	39	-408.277835	1204.364946
0.000276	14	39	-411.385452	1202.611383
0.000276	14	39	-414.493020	1200.857778
0.000277	14	39	-417.600539	1199.104129
0.000277	14	39	-420.708010	1197.350438
0.000277	14	39	-423.815433	1195.596705
0.000277	14	39	-426.922807	1193.842928
0.000278	14	39	-430.030134	1192.089107
0.000278	14	39	-433.137413	1190.335244
0.000278	14	39	-436.244645	1188.581336
0.000278	14	39	-439.351829	1186.827386
0.000279	14	39	-442.458966	1185.073391
0.000279	14	39	-445.566057	1183.319353
0.000279	14	39	-448.673101	1181.565270
0.000279	14	39	-451.780098	1179.811143
0.000280	14	39	-454.887049	1178.056972
0.000280	14	39	-457.993954	1176.302756
0.000280	14	39	-461.100813	1174.548496
0.000280	14	39	-464.207627	1172.794191
0.000280	14	39	-467.314395	1171.039841
0.000281	14	39	-470.421117	1169.285446
0.000281	14	39	-473.527795	1167.531006
0.000281	14	39	-476.634428	1165.776520
0.000281	14	39	-479.741015	1164.021989
0.000281	14	39	-482.847559	1162.267412
0.000282	14	39	-485.954058	1160.512790
0.000282	14	39	-489.060513	1158.758122
0.000282	14	39	-492.166924	1157.003408
0.000282	14	39	-495.273291	1155.248647
0.000282	14	39	-498.379615	1153.493841
0.000282	14	39	-501.485895	1151.738988
0.000283	14	39	-504.592132	1149.984088
0.000283	14	39	-507.698327	1148.229142
0.000283	14	39	-510.804478	1146.474149
0.000283	14	39	-513.910587	1144.719109
0.000283	14	39	-517.016654	1142.964022
0.000283	14	39	-520.122678	1141.208888
0.000284	14	39	-523.228660	1139.453706
0.000284	14	39	-526.334601	1137.698477
0.000284	14	39	-529.440500	1135.943200
0.000284	14	39	-532.546357	1134.187876
0.000284	14	39	-535.652174	1132.432503
